ocid,buyer_name,buyer_id,title,desc,supplier,value,currency,date,detected_provider
ocds-hu01ve-8460942,ANAS SPA,80208450587,,SERVIZI CLOUD MICROSOFT AZURE,,0.0,EUR,2024-02-09 17:42:37.815T12:00:00Z,microsoft
ocds-hu01ve-8461766,CONFERENZA DEI RETTORI DELLE UNIVERSITA' ITALIANE,97476030586,,"PROCEDURA APERTA PER L'APPALTO DELLA FORNITURA TRIENNALE DI SOFTWARE GOOGLE E CITRIX E SERVIZI CONNESSI, SUDDIVISA IN DUE LOTTI, PER CRUI/UNIVERSITA' ITALIANE",,0.0,EUR,2024-12-18 17:31:28.973T12:00:00Z,google
ocds-hu01ve-8464913,SPORT E SALUTE S.P.A.,07207761003,,PROCEDURA NEGOZIATA PER L’AFFIDAMENTO DEL SERVIZIO DI MIGRAZIONE DELL'INFRASTRUTTURA TECNOLOGICA E APPLICATIVA SAP R/3 DALLA VERSIONE ATTUALE ECC 6.0 ALLA VERSIONE SAP S/4 HANA RISE,,0.0,EUR,2024-02-09 17:42:32.280T12:00:00Z,sap
ocds-hu01ve-8465938,ALPERIA S.P.A.,02858310218,,SERVIZI PROFESSIONALI CLOUD AWS - 10016350,,0.0,EUR,2024-02-09 17:43:21.023T12:00:00Z,aws
ocds-hu01ve-8466100,RETE FERROVIARIA ITALIANA - SOCIETA PER AZIONI,01585570581,,DOIT.VE.ING.OC.AQ 50/2021 - INTERVENTI DI ADEGUAMENTO DELLA SEDE E DELLA SAGOMA NONCHÉ DI CONSOLIDAMENTO E IMPERMEABILIZZAZIONE FUNZIONALI ALL’ELETTRIFICAZIONE IN PROSSIMITÀ ED ALL’INTERNO DELLE GALLE,,0.0,EUR,2024-02-09 17:42:37.549T12:00:00Z,oracle
ocds-hu01ve-8466376,AZIENDA SANITARIA LOCALE AVELLINO,02600160648,,ADESIONE CONVENZIONE MICROSOFT ENTERPRISE AGREEMENT 6,,0.0,EUR,2024-02-09 17:43:52.543T12:00:00Z,microsoft
ocds-hu01ve-8466562,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,"CONTRATTO ATTUATIVO DELLACCORDO QUADRO CONSIP SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ONLINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI - LO",,0.0,EUR,2024-12-12 17:30:52.214T12:00:00Z,cloud_generic
ocds-hu01ve-8467696,MIN LAV E PREV SOC DIREZ GEN AA GG E PERSONALE,80237250586,,ADESIONE CONVENZIONE CONSIP ENTERPRISE AGREEMENT 6- TELECOM ITALIA S.P.A,,0.0,EUR,2024-02-09 17:42:40.791T12:00:00Z,tim
ocds-hu01ve-8468398,AZIENDA OSPEDALIERA DI PERUGIA SANTA MARIA DELLA MISERICORDIA,02101050546,,"ASSISTENZA E MANUTENZIONE SOFWARE APPLICATIVO GESTIONE PRONTO SOCCORSO E TRIAGE, GESTIONE SOFTWARE ORMAWEB E SUPPORTO ORACLE -ANNO 2022",,0.0,EUR,2024-02-09 17:43:13.799T12:00:00Z,oracle
ocds-hu01ve-8469948,AGENZIA DELLE ENTRATE - RISCOSSIONE,13756881002,,SERVIZI DI SICUREZZA PER MICROSOFT 365,,0.0,EUR,2024-02-09 17:42:47.251T12:00:00Z,microsoft
ocds-hu01ve-8470448,INGEGNERIE TOSCANE S.R.L.,06111950488,,INCARICO PROFESSIONALE BENIGNI ENGINEERING SRL,,0.0,EUR,2024-02-09 17:42:38.791T12:00:00Z,engineering
ocds-hu01ve-8471410,ANAS SPA,80208450587,,S.S. 51 DI ALEMAGNA - PIANO DI RIQUALIFICAZIONE DELLE CASE CANTONIERE NELL'AMBITO DELL'ADEGUAMENTO DELLA VIABILITÀ STATALE IN PROVINCIA DI BELLUNO PER L'EVENTO SPORTIVO CORTINA 2021 - LAVORI DI MANUTE,,0.0,EUR,2024-04-29 16:30:04.155T12:00:00Z,sap
ocds-hu01ve-8472491,UNIVERSITA' DEGLI STUDI DI MILANO,80012650158,,"SGA 22_415 AFFIDAMENTO DIRETTO AI SENSI DELL'ART.1 DEL D.L. 76/2020, COME MODIFICATO DAL D.L. 77/2021, DEL SERVIZIO DI SUPPORTO E MANUTENZIONE LICENZE D'USO SW ORACLE",,0.0,EUR,2024-02-09 17:43:25.052T12:00:00Z,oracle
ocds-hu01ve-8473087,ISTITUTO NAZIONALE DELLA PREVIDENZA SOCIALE,80078750587,,VIRTUAL FIREWALL PER AMBIENTE CLOUD AZURE,,0.0,EUR,2024-02-09 17:43:04.384T12:00:00Z,microsoft
ocds-hu01ve-8473138,AZIENDA CUNEESE DELL ACQUA S.P.A.,80012250041,,SERVIZIO DI PROGETTAZIONE E SVILUPPO SOFTWARE PER L'EVOLUZIONE DEL SISTEMA INFORMATIVO DALLA PIATTAFORMA MICROSOFT DYNAMICS NAV 2013 R2 A MICROSOFT DYNAMICS 365 BUSINESS CENTRAL,,0.0,EUR,2024-02-09 17:45:36.574T12:00:00Z,microsoft
ocds-hu01ve-8474072,CITTA' METROPOLITANA DI ROMA CAPITALE,80034390585,,SERVIZI DI FONIA/DATI EROGATI ALLA CITTÀ METROPOLITANA DI ROMA CAPITALE DALLA SOCIETÀ FASTWEB S.P.A. PER L'ANNO 2022.,,0.0,EUR,2024-03-29 17:30:28.324T12:00:00Z,fastweb
ocds-hu01ve-8474203,CITTA' METROPOLITANA DI ROMA CAPITALE,80034390585,,SERVIZI DI FONIA/DATI EROGATI ALLA CITTÀ METROPOLITANA DI ROMA CAPITALE DALLA SOCIETÀ TIM S.P.A. PER L'ANNO 2022.,,0.0,EUR,2024-03-29 17:30:28.868T12:00:00Z,tim
ocds-hu01ve-8474253,RETE FERROVIARIA ITALIANA - SOCIETA PER AZIONI,01585570581,,"LAVORI PER IL COMPLETAMENTO FUNZIONALE DEGLI INTERVENTI DI AGGIORNAMENTO PRF DELLA RADICE SUD DELLA STAZIONE DI CHIUSI-CHIANCIANO TERME, CONSISTENTI NELLA SISTEMAZIONE DEL PIAZZALE, DELL'AREA DI RICOV",,0.0,EUR,2024-08-30 16:30:07.137T12:00:00Z,oracle
ocds-hu01ve-8474492,DIREZIONE GENERALE DEL SISTEMA INFORMATIVO - MINISTERO DELLA SALUTE,97618930586,,MANUTENZIONE ANNUALE N. 3600 LICENZE SOFTWARE IBM ,,0.0,EUR,2024-02-09 17:42:38.210T12:00:00Z,ibm
ocds-hu01ve-8474689,RICERCA SUL SISTEMA ENERGETICO-RSE S.P.A.,05058230961,,FORNITURA DI LICENZE D'USO MICROSOFT DYNAMICS 365 ,,0.0,EUR,2024-02-09 17:45:10.649T12:00:00Z,microsoft
ocds-hu01ve-8478704,AZIENDA ZERO,05018720283,,"ATTIVITÀ DI 'HOSTING' DELLA PIATTAFORUTTURA CLOUD AWS, PER AZIENDA ZERO, PER 36 MESI ",,0.0,EUR,2024-02-09 17:43:17.737T12:00:00Z,aws
ocds-hu01ve-8480220,COMUNE DI CREMONA,00297960197,,ALLOGGI SAP VIA CAUDANA- VIA MAFFI -VIA MOSCONI - LARGO PAGLIARI - VIA MELONE - RECUPERO N. 21 ALLOGGI ,,0.0,EUR,2024-09-26 16:30:09.114T12:00:00Z,sap
ocds-hu01ve-8480252,COMUNE DI CREMONA,00297960197,,ALLOGGI SAP VIA CAUDANA- VIA ALLENDE -VIA GHINAGLIA- VIA DIVISIONE ACQUI - RECUPERO N. 22 ALLOGGI ,,0.0,EUR,2024-04-04 16:30:09.205T12:00:00Z,sap
ocds-hu01ve-8480938,ISTITUTO NAZIONALE DELLA PREVIDENZA SOCIALE,80078750587,,FORNITURA PER L'AGGIORNAMENTO TECNOLOGICO DELL'INFRASTRUTTURA SERVER POWER IBM DEL CENTRO ELETTRONICO NAZIONALE DELL'INPS,,0.0,EUR,2024-02-09 17:45:39.743T12:00:00Z,ibm
ocds-hu01ve-8481526,SOCIETA' UNICA ABRUZZESE DI TRASPORTO S.P.A. UNIPERSONALE,00288240690,,MA - RA 2799/21 AFFIDAMENTO GESTIONE MANUTENZIONE SOFTWARE SAP E ADDON PER L'ANNO 2022 - CONTRATTO QUINQUENNALE (2020-2024),,0.0,EUR,2024-02-09 17:43:09.958T12:00:00Z,sap
ocds-hu01ve-8482335,TRENTINO DIGITALE S.P.A.,00990320228,,ACQUISTO DI 'SERVIZI PREMIUM ENGAGEMENT' SAP A SUPPORTO DELL'AVVIAMENTO DEL SERVIZIO SAP HANA APSS DI PRODUZIONE E PER LA RISOLUZIONE DI PROBLEMATICHE IN AMBITO SAP,,0.0,EUR,2024-12-31 17:30:16.399T12:00:00Z,sap
ocds-hu01ve-8483156,UNIVERSITA DEGLI STUDI DI PADOVA,80006480281,,AFFIDAMENTO DELLA FORNITURA DI N. 2 SERVER FUJITSU PRIMERGY RX2540 M6 COMPRENSIVI DI MANUTENZIONE HARDWARE PER 60 MESI PER SERVIZI DATABASE SERVER ORACLE,,0.0,EUR,2024-02-09 17:43:16.106T12:00:00Z,oracle
ocds-hu01ve-8483498,AEROPORTO 'VALERIO CATULLO' DI VERONA VILLAFRANCA S.P.A.,00841510233,,"CANONI MANUTENTIVI NAITEC DAL 01/01/2022 AL 31/12/2023. MODULI BASE FATTURAZIONE, AVIBILL, ACQUISIZIONE VOLI TRAMITE AODB, INTERFACCIA ESPORTAZIONE IN SAP, AIRPORT TRAINING, PARCK RESERVATIONS, MODULI",,0.0,EUR,2024-02-09 17:42:24.032T12:00:00Z,sap
ocds-hu01ve-8485077,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,"CONTRATTO ATTUATIVO DELL'ACCORDO QUADRO 1209000047/00 PER LA FORNITURA DI APPARATI DI NETWORKING IN TECNOLOGIA CISCO, CON L'OPERATORE ECONOMICO TELECOM ITALIA S.P.A.",,0.0,EUR,2024-05-06 16:30:11.407T12:00:00Z,tim
ocds-hu01ve-8485322,AMIU GENOVA SPA,03818890109,,ADESIONE CONVENZIONE MICROSOFT ENTERPRISE AGREEMENT 6,,0.0,EUR,2024-04-15 16:30:50.616T12:00:00Z,microsoft
ocds-hu01ve-8485714,AZIENDA OSPEDALIERO-UNIVERSITARIA DI PARMA,01874240342,,SERVIZIO DI MANUTENZIONE 'SOFTWARE ASSURANCE' PER N. 680 LICENZE MICROSOFT OPEN VALUE BASIC 'WINDOWS REMOTE DESKTOP SERVICES CAL',,0.0,EUR,2024-08-08 16:30:07.372T12:00:00Z,microsoft
ocds-hu01ve-8486987,GESTORE DEI SERVIZI ENERGETICI - GSE S.P.A.,05754381001,,SERVIZI DI CONSULENZA SPECIALISTICA A SUPPORTO DEL PROGETTO GAP ANALYSIS SAP (RDA N.19450),,0.0,EUR,2024-02-09 17:42:37.013T12:00:00Z,sap
ocds-hu01ve-8488757,ISTITUTO NAZIONALE PERL'ASSICURAZIONE CONTRO GLI INFORTUNI SUL LAVORO,01165400589,,ADESIONE ACCORDO QUADRO DATA MANAGEMENT RTI IBM,,0.0,EUR,2024-04-11 16:31:09.562T12:00:00Z,ibm
ocds-hu01ve-8488858,AGENZIA NAZ.PER AMMINI. DESTIN. BENI SEQUESTRATI E CONFISCATI ALLA CRIMINALITA ORGANIZZATA,92069980800,,RINNOVO CONTRATTUALE RELATIVO AI SERVIZI DI CLOUD COMPUTING,,0.0,EUR,2024-02-09 17:42:52.640T12:00:00Z,cloud_generic
ocds-hu01ve-8489376,AMIU GENOVA SPA,03818890109,,"(18/2022) AFFIDAMENTO DIRETTO EX ART. 1, COMMA 2, LETTERA A) DELLA LEGGE 11 SETTEMBRE 2020 N. 120 PER LA SCELTA DEL CONTRAENTE CUI AFFIDARE LA FORNITURA DI LICENZE SOFTWARE SAP ",,0.0,EUR,2024-02-09 17:43:00.488T12:00:00Z,sap
ocds-hu01ve-8489675,AZIENDA ULSS N. 1 DOLOMITI,00300650256,,ASSISTENZA ED AGGIORNAMENTO DEL SOFTWARE DATABASE ORACLE ANNI 2022-2023,,0.0,EUR,2024-02-09 17:45:28.663T12:00:00Z,oracle
ocds-hu01ve-8490176,BANCA D ITALIA,00997670583,,ACQUISIZIONE DI SERVIZI PROFESSIONALI AVVALENDOSI DELL'ACCORDO QUADRO CONSIP 'SERVIZI APPLICATIVI DI DATA MANAGEMENT E PMO LOTTO 1 - RTI ALMAVIVA',,0.0,EUR,2024-09-26 16:30:06.344T12:00:00Z,almaviva
ocds-hu01ve-8490189,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,"CONTRATTO ATTUATIVO DELL'ACCORDO QUADRO 1219000025/00 PER LA FORNITURA STORAGE HIGH-END PRESTAZIONALE - SAN, CON LOPERATORE ECONOMICO FASTWEB S.P.A.",,0.0,EUR,2024-04-28 16:30:00.810T12:00:00Z,fastweb
ocds-hu01ve-8490732,AZIENDA ULSS 9 SCALIGERA,02573090236,,FORNITURA DEI SERVIZI DI AGGIORNAMENTO SOFTWARE UPDATE LICENSE E SUPPORT DBMS ORACLE,,0.0,EUR,2024-10-21 08:47:32.567T12:00:00Z,oracle
ocds-hu01ve-8491301,AZIENDA OSPEDALIERO-UNIVERSITARIA DI PARMA,01874240342,,SERVIZIO DI MANUTENZIONE LICENZE MICROSOFT EXCHANGE STANDARD CAL,,0.0,EUR,2024-08-08 16:30:07.388T12:00:00Z,microsoft
ocds-hu01ve-8491813,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,97181460581,,SERVIZI DI CLOUD COMPUTING - CONTRATTO ESECUTIVO N 2297181460581004COE,,0.0,EUR,2024-10-21 15:22:02.719T12:00:00Z,cloud_generic
ocds-hu01ve-8493084,DIREZIONE GENERALE DEL SISTEMA INFORMATIVO - MINISTERO DELLA SALUTE,97618930586,,"MANUTENZIONE ANNUALE SOFTWARE ORACLE (RAC, PARTITIONING, DATABASE, ECC.) ",,0.0,EUR,2024-02-09 17:42:37.121T12:00:00Z,oracle
ocds-hu01ve-8493781,IST.ZOOPROFILATTICO SP.DEL P.TE LIGURIA V.AOSTA,05160100011,,LICENZE MICROSOFT 365,,0.0,EUR,2024-07-23 16:30:32.797T12:00:00Z,microsoft
ocds-hu01ve-8494953,SAVE S.P.A.,02193960271,,FORNITURA SERVIZI PROFESSIONALI IBM SECURITY SERVICES PER IL MIGLIORAMENTO DELLA SICUREZZA DELLE INFORMAZIONI,,0.0,EUR,2024-02-09 17:45:46.742T12:00:00Z,ibm
ocds-hu01ve-8505132,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,"CONTRATTO ATTUATIVO DELL'ACCORDO QUADRO CONSIP SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ONLINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI - L",,0.0,EUR,2024-12-12 17:31:23.593T12:00:00Z,cloud_generic
ocds-hu01ve-8505458,COMUNE DI CREMONA,00297960197,,"AFFIDAMENTO SERVIZI PER STESURA PROGETTO DEFINITIVO ED ESECUTIVO, DIREZINE OPERATIVA STRUTTURE, REDAZIONE PIANO DI SICUREZZA E COORDINAMENTO SICUREZZA IN FASE DI ESECUZIONE DEGLI INTERVENTI DI RIQUALO",,0.0,EUR,2024-10-21 19:11:09.067T12:00:00Z,sap
ocds-hu01ve-8505845,"SEAB SERVIZI ENERGIA AMBIENTE BOLZANO S.P.A., IN BREVE SEAB SPA/AG",02231010212,,MANUTENZIONE E SVILUPPO PROGETTI SOFTWARE ENGINEERING ANNO 2022,,0.0,EUR,2024-10-21 10:40:13.062T12:00:00Z,engineering
ocds-hu01ve-8517508,SERVIZI ECOLOGICI AMBIENTALI SAVONA - SEA-S S.R.L.,01838780094,,AS1422 - SERVIZIO CLOUD PER BACKUP DATI SERVER AZIENDALI DENOMINATO 'TIM SERVICE RECOVERY READY OPZIONE BACKUP' - 35TB - DURATA APRILE 2022 -MARZO 2024,,0.0,EUR,2024-10-21 19:09:43.982T12:00:00Z,tim
ocds-hu01ve-8525399,AZIENDA SOCIO-SANITARIA TERRITORIALE FATEBENEFRATELLI SACCO,09319690963,,"AFFIDAMENTO DIRETTO, AI SENSI DELL'ART. 36, COMMA 2, LETTERA A) DEL D. LGS. N. 50/2016 E S.M.I., DEL SERVIZIO DI MANUTENZIONE DELLE COMPONENTI SOFTWARE IBM PRESENTI ALL'INTERNO DEI DATA CENTER DELL' A",,0.0,EUR,2024-03-26 17:30:28.205T12:00:00Z,ibm
ocds-hu01ve-8527004,INVA SPA,00521690073,,AFFIDAMENTO DEL CONTRATTO ANNUALE MICROSOFT PREMIERE SUPPORT MICROSOFT UNIFIED SUPPORT 2022-2023,,0.0,EUR,2024-03-09 17:30:00.923T12:00:00Z,microsoft
ocds-hu01ve-8540796,ISTITUTO TRENTINO EDILIZIA ABITATIVA,00123080228,,LOTTO M365 - ZONA FX- ACCORDO QUADRO DEI LAVORI DI MANUTENZIONE ORDINARIA E STRAORDINARIA DEGLI IMMOBILI DI PROPRIETA' DI ITEA S.P.A. E AD ESSA AFFIDATI IN GESTIONE SITI NELLA ZONA FX COSTITUITA DALLA,DEGA DI GASPERINI MIRIAM & C. S.A.S.,1936476.98,EUR,2024-11-28 17:31:42.796T12:00:00Z,microsoft
ocds-hu01ve-8543095,ESTAR (ENTE DI SUPPORTO TECNICO AMMINISTRATIVO REGIONALE),06485540485,,ENGINEERING - SERVIZIO DI ASSISTENZA E MANUTENZIONE SOFTWARE PER ESTAR- DET. 227/2022 1^ ADESIONE. AFFIDAMENTO LETTERA PROT. 19415/2022 (LP),,0.0,EUR,2024-02-09 17:45:25.450T12:00:00Z,engineering
ocds-hu01ve-8544813,INFORMATICA ALTO ADIGE SPA,01468500218,,SERVIZIO DI MANUTENZIONE E SUPPORTO PER SAP GM,DERGA CONSULTING SPA|GPI S.P.A.|NTT DATA ITALIA S.P.A.,201322.8,EUR,2024-02-09 17:42:46.792T12:00:00Z,sap
ocds-hu01ve-8564904,REGIONE PUGLIA,80017210727,,PSR 2014/2022 REGIONE PUGLIA - VARIAZIONE IN AUMENTO DEL CONTRATTO ESECUTIVO N. 2180017210727004COE DEL 17.09.2021 STIPULATO NELL'AMBITO DELLA CONVEZIONE QUADRO CONSIP SPC AVENTE AD OGGETTO 'SERVIZI D,ENTERPRISE SERVICES ITALIA SRL|POSTE ITALIANE SPA|POSTEL SPA|TELECOM ITALIA SPA,457298.77,EUR,2024-02-09 17:42:43.398T12:00:00Z,cloud_generic
ocds-hu01ve-8567154,CITTA' METROPOLITANA DI CATANIA,00397470873,,SERVIZI DI CLOUD COMPUTING SPC CLOUD LOTTO 1,POSTEL SPA|POSTE ITALIANE SPA|TELECOM ITALIA SPA|ENTERPRISE SERVICES ITALIA SRL,257550.5,EUR,2024-02-09 17:43:58.577T12:00:00Z,cloud_generic
ocds-hu01ve-8571889,ANAS SPA,80208450587,,MANUTENZIONE GOOGLE MAPS,SOFTWAREONE ITALIA S.R.L.,46751.94,EUR,2024-02-09 17:42:43.636T12:00:00Z,google
ocds-hu01ve-8576499,ICE-AGENZIA PER LA PROMOZIONE ALL ESTERO E L INTERNAZIONALIZZAZIONE DELLE IMPRESE,12020391004,,SERVIZI CLOUD PER PIATTAFORMA CRM PER 12 MESI DAL 1 GIUGNO 2022 AL 31 MAGGIO 2023,,0.0,EUR,2024-02-09 17:44:06.068T12:00:00Z,cloud_generic
ocds-hu01ve-8588096,ANPAL SERVIZI SPA,01530510542,,"CONTRATTO QUADRO CONSIP 'SPC CLOUD - LOTTO 1' NAVIGATORS DAL 01/06/2022 AL 31/10/2022 PER L'AFFIDAMENTO DEI SERVIZI CLOUD COMPUTING, IN FAVORE DEI NAVIGATOR, PER LA DURATA DI 5 MESI ",POSTE ITALIANE SPA|ENTERPRISE SERVICES ITALIA SRL|TELECOM ITALIA SPA|POSTEL SPA,385522.21,EUR,2024-02-09 17:42:58.080T12:00:00Z,cloud_generic
ocds-hu01ve-8596220,GESTORE DEI MERCATI ENERGETICI S.P.A.,06208031002,,SERVIZI DI SUPPORTO TECNICO ENTERPRISE MICROSOFT.,,0.0,EUR,2024-02-09 17:43:57.151T12:00:00Z,microsoft
ocds-hu01ve-8840834,AGENZIA NAZIONALE PER I SERVIZI SANITARI REGIONALI,97113690586,,ADESIONE CONVENZIONE CONSIP MEA6 - ACQUISTO LICENZE MICROSOFT ,,0.0,EUR,2024-10-21 12:11:20.527T12:00:00Z,microsoft
ocds-hu01ve-8563962,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,97181460581,,CREDITO PREPAGATO PER LICENZE AZURE - ACQUISTO N.15 UNITÀ PER 36 MESI.,,0.0,EUR,2024-10-21 15:21:49.845T12:00:00Z,microsoft
ocds-hu01ve-8607721,RETE FERROVIARIA ITALIANA - SOCIETA PER AZIONI,01585570581,,"DOIT.VE.ING.OC.AQ 634/2021 - STUDIO GEOLOGICO, RILIEVO DEL VERSANTE E DELLE OPERE DI DIFESA TRA KM 119+931-121+030, E MONITORAGGIO DEL VERSANTE IN FRANA COINVOLGENTE LA GALLERIA DI PERAROLO TRA KM 119",VENETA21 SRL|IM.A.F. SRL,79217.06,EUR,2024-04-11 16:34:33.667T12:00:00Z,oracle
ocds-hu01ve-8621017,SOGEI SPA,02327910580,,ACQUISTO DI PRODOTTI SOFTWARE SAP PER RGS,ITALWARE SRL|TECHNISBLU SRL,6161088.0,EUR,2024-02-07 17:23:41.837T12:00:00Z,sap
ocds-hu01ve-8621963,ROMA CAPITALE,02438750586,,"ACCORDO QUADRO CONSIP PER FORNITURA DI SERVIZI CLOUD IAAS E PAAS IN UN MODELLO DI EROGAZIONE PUBBLICO NONCHÉ PER LA PRESTAZIONE DI SERVIZI CONNESSI, SERVIZI PROFESSIONALI DI SUPPORTO ALL'ADOZIONE DEL ",CLOUDTEC S.R.L.|INTELLERA CONSULTING S.R.L.|NTT DATA ITALIA S.P.A.|AGIC INNOVATION SRL |BESHARP SPA,760000.0,EUR,2024-07-16 16:30:10.742T12:00:00Z,cloud_generic
ocds-hu01ve-8623408,COMUNE DI CARPI,00184280360,,"SERVIZI TECNICI PER LA PROGETTAZIONE DEFINITIVA-ESECUTIVA, IL COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE ED ESECUZIONE, LA DIREZIONE LAVORI RELATIVAMENTE IL PROGETTO S3 N. 84/21 'REALIZZAZ",,0.0,EUR,2024-02-09 17:45:34.336T12:00:00Z,aws
ocds-hu01ve-8627612,ASL CN2,02419170044,,"ACQUISTO SERVIZI DI GESTIONE E MANUTENZIONE SERVER, APPARATI DI RETE E CENTRALE TELEFONICA. AFFIDAMENTO R.T.I. FASTWEB S.P.A. MANDATARIA CAPOGRUPPO DELLA MANDANTI, N&C S.R.L., CONSORZIO STABILE CONSIE",FASTWEB SPA,514848.48,EUR,2024-02-09 17:45:47.974T12:00:00Z,fastweb
ocds-hu01ve-8631637,ACEA S.P.A.,05394801004,,FORNITURA SIM/E-SIM E SERVIZI DI CONNETTIVITÀ TIM- 20299607,TELECOM ITALIA SPA,380000.0,EUR,2024-07-20 16:30:01.354T12:00:00Z,tim
ocds-hu01ve-8640986,AZIENDA USL DELLA ROMAGNA,02483810392,,ADESIONE AD ACCORDO QUADRO CONSIP: SERVIZI DI GESTIONE E MANUTENZIONE DI SISTEMI IP E POSTAZIONI DI LAVORO PER L'AZIENDA USL DELLA ROMAGNA LOTTO 3 ; DURATA 48 MESI ; FORNITORE : RTI FASTWEB-MATICMINDN,CONSORZIO STABILE CONSIELTE NSOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA|MATICMIND|FASTWEB SPA|N & C S.R.L.,4822832.0,EUR,2024-10-21 19:10:25.992T12:00:00Z,fastweb
ocds-hu01ve-8643287,ANAS SPA,80208450587,,MANUTENZIONE LICENZE SAP 2022,,0.0,EUR,2024-02-09 17:43:09.557T12:00:00Z,sap
ocds-hu01ve-8644623,COMUNE DI ACERRA,80103960631,,"AFFIDAMENTO DEI SERVIZI DI MANUTENZIONE ORDINARIA (MANUTENZIONE, HELP DESK, TELEASSISTENZA), CANONE DELLA PIATTAFORMA CLOUD PER APPLICATIVI FORNITI IN S.AA.S., SERVIZIO DI ASSISTENZA PER GLI APPLICATI",DEDAGROUP,44702.49,EUR,2024-03-16 17:30:12.832T12:00:00Z,cloud_generic
ocds-hu01ve-8649754,AGENZIA DI TUTELA DELLA SALUTE DELLA CITTA' METROPOLITANA DI MILANO,09320520969,,"PROCEDURA AD AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 1, COMMA 1 E 2, LETT. A) DEL D.L. 76/2020, CONVERTITO CON MODIFICAZIONI DALLA LEGGE N. 120/2020 E S.M.I., PER L'ACQUISIZIONE DI CREDITO PER IL SERVI",POSTEL SPA,92217.09,EUR,2024-03-30 17:30:01.607T12:00:00Z,microsoft
ocds-hu01ve-8649822,AZIENDA ULSS 9 SCALIGERA,02573090236,,RINNOVO DEL SERVIZIO DI MANUTENZIONE E ASSISTENZA SOFTWARE RELATIVI A SOLUZIONI INFORMATICHE ENGINEERING PRESSO L'ULSS 9 SCALIGERA,ENGINEERING INGEGNERIA INFORMATICA S.P.SA.,1400000.0,EUR,2024-07-23 16:30:34.700T12:00:00Z,engineering
ocds-hu01ve-8658259,AZIENDA REGIONALE DELLA SALUTE REGIONE SARDEGNA,03990570925,,"ADESIONE ALL'ACCORDO QUADRO CONSIP 'CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ONLINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI (ID SIGEF 1403)' LOTTO 4",ALMAVIVA S.P.A.|INTELLERA CONSULTING S.R.L.|INDRA ITALIA SPA|ALMAWAVE S.P.A.,471156.34,EUR,2024-02-09 17:43:38.971T12:00:00Z,cloud_generic
ocds-hu01ve-8665517,AGENZIA REGIONALE PREVENZIONE AMBIENTE ENERGIA EMILIA ROMAGNA,04290860370,,FORNITURA DI LICENZE CLOUD AZURE DI MICROSOFT E LICENZE POWER BI PRO,,0.0,EUR,2024-02-09 17:45:05.786T12:00:00Z,microsoft
ocds-hu01ve-8666116,ROMA CAPITALE,02438750586,,"AFFIDAMENTO DEI SERVIZI DI INNOVAZIONE RELATIVI AL SISTEMA INFORMATIVO DELLE ENTRATE E DEGLI SPORTELLI UNICI, TRAMITE ADESIONE AL CONTRATTO DI ACCORDO QUADRO REP. 13209 STIPULATO TRA ROMA CAPITALE E I",MUNICIPIA S.P.A.|EXPLEO ITALIA S.P.A.|INTELLERA CONSULTING S.R.L..|ENGINEERING INGEGNERIA INFORMATICA S.P.A.,1468446.49,EUR,2024-02-09 17:45:42.362T12:00:00Z,engineering
ocds-hu01ve-8669222,AEQUA ROMA S.P.A.,08670661001,,"SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ON-LINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI - (ID SIGEF 1403) - LOTTO 2: SERVIZI DI GESTIONE ",SISTEMI INFORMATIVI S.R.L.,537423.9,EUR,2024-02-22 17:30:39.218T12:00:00Z,cloud_generic
ocds-hu01ve-8669390,SOGEI SPA,02327910580,,FORNITURA DI SOTTOSCRIZIONI MICROSOFT PER 36 MESI,TELECOM ITALIA S.P.A.,499740.28,EUR,2024-02-20 17:22:45.061T12:00:00Z,microsoft
ocds-hu01ve-8671211,AZIENDA SANITARIA LOCALE SALERNO,04701800650,,ADESIONE ACCORDO QUADRO CENTRALI TELEFONICHE 8 - TELECOM ITALIA SPA -,,0.0,EUR,2024-02-10 17:27:15.737T12:00:00Z,tim
