ocid,buyer_name,buyer_id,title,desc,supplier,value,currency,date,detected_provider
ocds-hu01ve-8188681,UNIVERSITA DEGLI STUDI DI CATANIA,02772010878,,ACQUISTO 400 LICENZE REMOTE DESKTOP MICROSOFT USRCAL,,0.0,EUR,2023-10-28 16:01:02.305T12:00:00Z,microsoft
ocds-hu01ve-8189555,ISTITUTO PER LO STUDIO E LA PREVENZIONE ONCOLOGICA,94158910482,,RTI: WEBKORNER SRL - TIM SPA/COMPUTER CARE SRL/ GPI SPA - SERV. ASSIST. E MANUT. E ACQUISIZIONE IN LOCAZIONE OPERATIVA DI PDL E STRUMENTI DI COMUNICAZIONE PER ISTITUTO ISPRO - DURATA 48 MESI - 14/06/2,WEBKORNER SRL|COMPUTER CARE SRL|TELECOM ITALIA SPA|GPI,197637.0,EUR,2023-10-28 16:00:51.923T12:00:00Z,tim
ocds-hu01ve-8196094,RISORSE AMBIENTE PALERMO S.P.A.,06232420825,,"PROCEDURA APERTA AI SENSI DELL'ART.60 CO 1 DEL DLGS 50/2016 E SS.MM.II. PER L'AFFIDO DEI SERVIZI DI MANUTENZIONE SU 3 ATTREZZATURE MONOPERATORE BILATERALE DI MARCA NORD ENGINEERING, SU 3 ATTREZZATURE ",,0.0,EUR,2023-10-29 17:05:08.468T12:00:00Z,engineering
ocds-hu01ve-8198895,INFOCAMERE SCPA,02313821007,,GE2111 - PRODOTTI SOFTWARE IBM E CORRELATI SERVIZI DI MANUTENZIONE E CONSULENZA PROFESSIONALE,PRAGMA MANAGEMENT SYSTEMS SRL,1028781.02,EUR,2023-10-29 17:04:47.536T12:00:00Z,ibm
ocds-hu01ve-8203725,REGIONE TOSCANA,01386030488,,SERVIZI CLOUD PER BCDR DI REGIONE TOSCANA,POSTEL S.P.A.|POSTE ITALIANE S.P.A.|TELECOM ITALIA|ENTERPRISE SERVICES ITALIA S.R.L.,413306.92,EUR,2023-10-29 17:04:22.097T12:00:00Z,cloud_generic
ocds-hu01ve-8206015,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,01310860505,,ENGINEERING INGEGNERIA INFORMATICA SPA - MANUT. SW - RIF. DETERMINA 1312/2017 - 3^ ADESIONE CONVENZIONE PERIODO GEN - GIU 2021 (RIF. CECILIA CAVALLINI),ENGINEERING INGEGNERIA INFORMATICA SPA,153760.0,EUR,2023-10-29 17:04:52.799T12:00:00Z,engineering
ocds-hu01ve-8206049,ENTE DI PREVIDENZA DEI PERITI INDUSTRIALI E DEI PERITI IND.LI LAUREATI,97144300585,,ACQUISTO LICENZE SOFTWARE MICROSOFT,,0.0,EUR,2023-10-29 17:04:26.942T12:00:00Z,microsoft
ocds-hu01ve-8206508,CONSIGLIO NAZIONALE DELLE RICERCHE,80054330586,,ACQUISTO RISORSE DI CALCOLO SU PIATTAFORMA CLOUD,,0.0,EUR,2023-10-29 17:04:07.555T12:00:00Z,cloud_generic
ocds-hu01ve-8206743,AGENZIA REGIONALE PER LA SICUREZZA TERRITORIALE E LA PROTEZIONE CIVILE,91278030373,,"MANUTENZIONE EVOLUTIVA, ORDINARIA E SUPPORTO UTENTI SERVIZI PIATTAFORMA CONTABILE SAP",DEDAGROUP PUBLIC SERVICES S.R.L.|PROGEL SPA|MUNICIPIA SPA|ENGINEERING INGEGNERIA INFORMATICA S.P.A.|HSPI S.P.A.|NET SERVICE S.P.A.,290422.5,EUR,2023-10-29 17:04:06.505T12:00:00Z,sap
ocds-hu01ve-8206786,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,REALIZZAZIONE INTEGRAZIONE DI VIDEO CONFERENCING TEAMS,ITALTEL SPA,143779.5,EUR,2023-10-29 17:05:01.531T12:00:00Z,microsoft
ocds-hu01ve-8206993,AZIENDA SANITARIA UNIVERSITARIA GIULIANO ISONTINA,01337320327,,INSTALLAZIONE ANGIOGRAFO POLIFUNZIONALE PRESSO IL SERVIZIO DI RADIOLOGIA OC,PRESOTTO ENNIO SRL ,123941.13,EUR,2023-10-29 17:04:22.720T12:00:00Z,oracle
ocds-hu01ve-8209296,ANCI TOSCANA,84033260484,,AFFIDAMENTO DEL SERVIZIO DI MEDIAZIONE LINGUISTICO CULTURALE RIFERITA AI NODI DI SERVIZIO PUBBLICO TERRITORIALE E AI SOGGETTI CHE CONCORRONO SUI TERRITORI ALLA PRESA IN CARICO INTEGRATA DEI CITTADINI ,CONSORZIO METROPOLI S.C.S. A R.L.|CO&SO-CONSORZIO PER LA COOPERAZIONE E LA SOLIDARIET'-CONSORZIO DINCOOPERATIVE SOCIALI-SOCIET' COOPERATIVA SOCIALE|ARNERA SOCIETÀ COOPERATIVA SOCIALE|OXFAM ITALIA INTERCULTURA SOC. COOP. IMPRESA SOCIALE|AGENZIA PER LO SVILUPPO EMPOLESE VALDELSA SPA,198450.0,EUR,2023-10-29 17:04:26.792T12:00:00Z,microsoft
ocds-hu01ve-8209409,ANAS SPA,80208450587,,ID NEMSTS00246 - CONTRATTO APPLICATIVO DISCENDENTE DA AQ DG 01/19 LOTTO 2 - LAVORI DI MANUTENZIONE STRAORDINARIA DEL PONTE AL KM 91+700 DELLA S.S. 54 DEL FRIULI (RTI SINERGO SPA - AZ SRL CONSULTING & ,ING. SANDRO D?AGOSTINI|AZ SRL CONSULTING & COMMERCIAL ENGINEERING|SINERGO S.P.A.|S.E.P.I. S.R.L.,14861.26,EUR,2023-10-29 17:04:34.808T12:00:00Z,engineering
ocds-hu01ve-8209444,ANAS SPA,80208450587,,ID NEMSTS00293 - CONTRATTO APPLICATIVO DISCENDENTE DA AQ DG 01/19 LOTTO 2 - LAVORI DI MANUTENZIONE STRAORDINARIA DEL PONTE AL KM 13+859 DELLA S.S. 55 DELL'ISONZO (RTI SINERGO SPA - AZ SRL CONSULTING &,ING. SANDRO D?AGOSTINI|S.E.P.I. S.R.L.|SINERGO S.P.A.|AZ SRL CONSULTING & COMMERCIAL ENGINEERING,11921.36,EUR,2023-10-29 17:04:05.676T12:00:00Z,engineering
ocds-hu01ve-8209951,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO SPA,00399810589,,"FORNITURA DI LICENZE ORACLE IN MODALITÀ PULA (PERPETUAL UNLIMITED LICENSE AGREEMENT) E DEI RELATIVI SERVIZI DI MANUTENZIONE, SUPPORTO SPECIALISTICO E FORMAZIONE",ORACLE ITALIA S.R.L. A SOCIO UNICO,14695673.62,EUR,2023-12-21 17:00:44.657T12:00:00Z,oracle
ocds-hu01ve-8210615,INRETE DISTRIBUZIONE ENERGIA SPA,03479071205,,"SERVIZI DI DATA ENGINEERING, DATA INTELLIGENCE E MODELLAZIONE NUMERICA PREVISIONALE NELL'AMBITO DELLA DISTRIBUZIONE DELL'ENERGIA ELETTRICA",AMMAGAMMA S.R.L.,91000.0,EUR,2023-10-29 17:04:34.977T12:00:00Z,engineering
ocds-hu01ve-8211080,EURO.PA SERVICE SRL,05494610966,,FORNITURA GAS AT 2021-22 PER SERVIZIO CALORE E STABILI SAP - CONVENZIONE CONSIP GAS NATURALE 13,HERA COMM S.P.A.,650000.0,EUR,2023-10-29 17:04:05.865T12:00:00Z,sap
ocds-hu01ve-8211261,ISMETT SRL,04544550827,,ADESIONE ALLA CONVENZIONE CONSIP MICROSOFT ENTERPRISE AGREEMENT 6,TELECOM ITALIA S.P.A.,236637.72,EUR,2023-10-29 17:04:23.955T12:00:00Z,microsoft
ocds-hu01ve-8211866,AZIENDA PROVINCIALE PER I SERVIZI SANITARI,01429410226,,FORNITURA LICENZE DELLA PIATTAFORMA TECNOLOGICA SALESFORCE PER IL PERIODO 07/2021-06/2022 - PROSEGUO ESTENSIONE PER EMERGENZA COVID-19,SALESFORCE.COM EMEA LTD,112815.6,EUR,2023-10-29 17:05:02.572T12:00:00Z,salesforce
ocds-hu01ve-8212294,AZIENDA TRASPORTI MILANESI S.P.A.,97230720159,,SERVIZIO SUPPORTO SOFTWARE MICROSOFT PREMIERE,MICROSOFT S.R.L.,69500.0,EUR,2023-10-29 17:04:18.689T12:00:00Z,microsoft
ocds-hu01ve-8212620,ISTITUTO NAZIONALE DI FISICA NUCLEARE (I.N.F.N.),84001850589,,ACQUISIZIONE ELABORATORI IBM AC922 PER CALCOLO PARALLELO ESPERIMENTO EUPRAXIA,,0.0,EUR,2023-10-29 17:04:36.691T12:00:00Z,ibm
ocds-hu01ve-8212692,SOCIETA REGIONALE PER LO SVILUPPO ECONOMICO DELL UMBRIA - SVILUPPUMBRIA S.P.A.,00267120541,,GESTIONE ACCOUNT GOOGLE PER PORTALE UMBRIATOURISM PER CAMPAGNA ESTATE COME DA D.D. 5847 DEL 16/06/2021,GOOGLE IRELAND LIMITED,60000.0,EUR,2023-10-29 17:05:07.910T12:00:00Z,google
ocds-hu01ve-8213107,CONSIP SPA UNIP.,05359681003,,APPALTO SPECIFICO INDETTO DA CONSIP S.P.A. PER L'AFFIDAMENTO DEI SERVIZI DI MANUTENZIONE DEI SISTEMI ORACLE DI SOGEI (ID 2381) NELL'AMBITO SISTEMA DINAMICO DI ACQUISIZIONE DELLA PUBBLICA AMMINISTRAZIO,,0.0,EUR,2023-10-29 17:04:03.153T12:00:00Z,oracle
ocds-hu01ve-8213809,SPORT E SALUTE S.P.A.,07207761003,,"ADESIONE CONVENZIONE PER L’AFFIDAMENTO DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI – EDIZIONE 8 – AI SENSI DELL’ARTICOLO 26, LEGGE 23 DICEMBRE 1999 N. 488 E S.M.I. E DELL’ARTICOLO",TELECOM ITALIA S.P.A.,220000.0,EUR,2023-10-29 17:04:40.081T12:00:00Z,tim
ocds-hu01ve-8214029,AZIENDA SANITARIA LOCALE VCO,00634880033,,SERVIZII DI CLOUD COMPUTING SPC CLOUD LOTTO 1 - PORTALE WEB ASL VCO,,0.0,EUR,2023-10-29 17:05:01.419T12:00:00Z,cloud_generic
ocds-hu01ve-8214209,AZIENDA SANITARIA LOCALE VCO,00634880033,,SERVIZII DI CLOUD COMPUTING SPC CLOUD LOTTO 1 - PUNTO ASSISTITO,POSTEL|POSTE ITALIANE|HP ENTERPRISE SERVICES ITALIA SRL|TELECOM ITALIA S.P.A.,93000.0,EUR,2023-10-29 17:04:33.574T12:00:00Z,cloud_generic
ocds-hu01ve-8214938,AZIENDA ULSS 9 SCALIGERA,02573090236,,ODA/TD SU SINTEL-ARIA PER L'AFFIDAMENTO DELLE INTEGRAZIONI DEGLI APPLICATIVI DI PROPRIETÀ DELLA DITTA ENGINEERING INGEGNERIA INFORMATICA SPA PER LA REALIZZAZIONE DEL PAGO PA PRESSO L'AZIENDA ULSS 9 SC,ENGINEERING- INGEGNERIA INFORMATICA SPA,62400.0,EUR,2023-12-19 17:00:14.276T12:00:00Z,engineering
ocds-hu01ve-8215141,ENAV S.P.A.,97016000586,,'UPGRADE SERVIZI AZURE PER SERVIZI CLOUD MICROSOFT',TELECOM ITALIA S.P.A.,136614.6,EUR,2023-10-29 17:04:38.104T12:00:00Z,microsoft
ocds-hu01ve-8215983,CASSA NAZ LE PREV ZA ASS ZA DOTTORI COMMERCIALISTI,80021670585,,SERVIZIO DI SUPPORTO E AGGIORNAMENTO SOFTWARE IBM IN DOTAZIONE DELLA CASSA NAZIONALE DI PREVIDENZA E ASSISTENZA DEI DOTTORI COMMERCIALISTI ,,0.0,EUR,2023-10-29 17:04:00.904T12:00:00Z,ibm
ocds-hu01ve-8216314,AZIENDA MULTISERVIZI CASALESE S.P.A.,91015980062,,SERVIZIO DI OUTSOURCING SISTEMI INFORMATIVI E AMMINISTRAZIONE DEL DATABASE ORACLE ANNI 2022-2025,LABINF,262000.75,EUR,2023-10-29 17:04:47.374T12:00:00Z,oracle
ocds-hu01ve-8216700,AZIENDA SANITARIA LOCALE DI CASERTA,03519500619,,RINNOVO LICENZE PRODOTTI MICROSOFT ATTRAVERSO CONVENZIONE CONSIP 'MICROSOFT ENTERPRISE AGREEMENT 6',,0.0,EUR,2023-10-29 17:04:54.622T12:00:00Z,microsoft
ocds-hu01ve-8216779,CONSIGLIO NAZIONALE DELLE RICERCHE,80054330586,,RINNOVO CONTRATTO PER LE LICENZE IBM,,0.0,EUR,2023-10-29 17:03:51.285T12:00:00Z,ibm
ocds-hu01ve-8217238,COMUNE DI SANREMO,00253750087,,ADESIONE CONVENZIONE CONSIP 'MICROSOFT ENTERPRISE AGREEMENT 6' - PER IL RINNOVO TRIENNALE DELLE LICENZE MICROSOFT PER L'INFRASTRUTTURA COMUNALE E PER LA POSTA ELETTRONICA,TELECOM ITALIA SPA,88415.64,EUR,2023-12-16 17:00:01.933T12:00:00Z,microsoft
ocds-hu01ve-8217315,AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA ,01521330033,,ADESIONE AD ACCORDO QUADRO CONSIP SPC CLOUD COMPUTING LOTTO 1 RELATIVAMENTE AI SERVIZI DI CONSERVAZIONE DIGITALE - PROROGA CONTRATTUALE DI ULTERIORE 12 MESI ,,0.0,EUR,2023-10-29 17:04:31.029T12:00:00Z,cloud_generic
ocds-hu01ve-8217488,COMUNE DI SANTERAMO IN COLLE,82001050721,,"INCARICO SERVIZI ATTINENTI L'ARCHITETTURA E L'INGEGNERIA INERENTI L'AGGIORNAMENTO/RIMODULAZIONE DEL PROGETTO DEFINITIVO, REDAZIONE DEL PROGETTO ESECUTIVO, DIREZIONE LAVORI, MISURE E CONTABILITÀ, COORD",,0.0,EUR,2023-10-29 17:04:29.404T12:00:00Z,aws
ocds-hu01ve-8217913,ENAV S.P.A.,97016000586,,ADESIONE CONVENZIONE CONSIP-FORNITURA E SUPPORTO PER 24 MESI DELLE LICENZE IBM WEBSPHERE E RAD/DB,CONVERGE S.P.A.,101550.46,EUR,2023-10-29 17:05:02.097T12:00:00Z,ibm
ocds-hu01ve-8218993,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO SPA,00399810589,,SERVIZI DI SUPPORTO TECNICO SU TECNOLOGIA MICROSOFT PREMIER SUPPORT,MICROSOFT S.R.L.,392000.0,EUR,2023-10-29 17:04:40.084T12:00:00Z,microsoft
ocds-hu01ve-8221945,TOSCANA AEROPORTI S.P.A.,00403110505,,"SERVIZI PER L'ASSISTENZA SPECIALISTICA, LO SVILUPPO E LA MANUTENZIONE EVOLUTIVA PER GLI AMBIENTI SAP ECC E SAP GRC",,0.0,EUR,2023-10-29 17:04:47.572T12:00:00Z,sap
ocds-hu01ve-8223000,AGENZIA PIEMONTE LAVORO,97595380011,,"ADESIONE ALLA CONVENZIONE CONSIP 'MICROSOFT ENTREPRISE AGREEMENT 6' DELLA DURATA DI ANNI 3, PER IL RINNOVO DELLA FORNITURA DI LICENZE MICROSOFT 365 ATTIVE SUL DOMINIO APL",TELECOM ITALIA S.P.A.,1027098.0,EUR,2023-10-29 17:04:36.811T12:00:00Z,microsoft
ocds-hu01ve-8223694,AMMINISTRAZIONE PROVINCIALE DI BENEVENTO,92002770623,,ADESIONE CONVENZIONE CONSIP TELEFONIA MOBILE 8 - TIM SPA,,0.0,EUR,2023-10-29 17:05:02.126T12:00:00Z,tim
ocds-hu01ve-8223993,COMUNE DI BOLOGNA,01232710374,, PRESTAZIONE DI SERVIZI DI TRASMISSIONE DATI E VOCE SU RETI FISSE (LOTTO 1) PER L'INTEGRAZIONE SULLA PIATTAFORMA VIRTUALE IPBX HCS CISCO DEI PLESSI SCOLASTICI E DEGLI ASILI NIDO NELL'AMBITO DELLA CONV,TELECOM ITALIA SPA,519261.43,EUR,2023-10-29 17:04:40.001T12:00:00Z,tim
ocds-hu01ve-8224163,FONDAZIONE IRCCS CA GRANDA OSPEDALE MAGGIORE POLICLINICO,04724150968,,CONTRATTO DI ADESIONE ALLA CONVENZIONE CONSIP TELEFONIA MOBILE 8 PER IL SERVIZIO DI TELEFONIA MOBILE DELLA FONDAZIONE IRCCS PER IL PERIODO DAL 01/07/2021 AL 16/11/2022 - SOCIETA' TELECOM ITALIA S.P.A,TELECOM ITALIA S.P.A.,73600.0,EUR,2023-10-29 17:04:52.196T12:00:00Z,tim
ocds-hu01ve-8224674,GORI S.P.A.,07599620635,,SALESFORCE CRM COMPETENZA ANNO 2020 ORDINE 6600028963,ACEA AMBIENTE SRL ,130391.05,EUR,2023-10-29 17:05:02.020T12:00:00Z,salesforce
ocds-hu01ve-8224900,UNIVERSITA DEGLI STUDI DI CATANIA,02772010878,,N.I. 223 - SERVIZIO DI PLAFOND AMAZON WEB SERVICE PER PIATTAFORMA CLOUD COMPUTING,,0.0,EUR,2023-10-29 17:04:32.042T12:00:00Z,cloud_generic
ocds-hu01ve-8226569,ISTITUTO REGIONALE PER IL SUPPORTO ALLE POLITICHE DELLA LOMBARDIA (POLIS-LOMBARDIA),07221390961,,VARIANTE IN CORSO D'OPERA DEL CONTRATTO DI SERVIZI A SUPPORTO DEL NUCLEO REGIONALE PER LA REALIZZAZIONE DELLA RILEVAZIONE PSN CONTI PUBBLICI TERRITORIALI (CPT) - LOMBARDIA - ANNI 2020-2022 ,KNOW2DECIDE SNC DI MARCO E MICHELE SCARPINATO|CENTRO STUDI ALSPES S.R.L.,45000.0,EUR,2023-10-29 17:05:03.069T12:00:00Z,psn
ocds-hu01ve-8227301,AGENZIA PER L'ITALIA DIGITALE,97735020584,,SERVIZI DI ASSISTENZA E MANUTENZIONE DEL GATEWAY DI TELEFONIA PER TEAMS AUDIOCODES,,0.0,EUR,2023-10-29 17:05:01.241T12:00:00Z,microsoft
ocds-hu01ve-8227442,UNIVERSITA DEGLI STUDI DI PADOVA,80006480281,,"ADESIONE AL CONTRATTO QUADRO CONSIP SPC CLOUD 'SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ONLINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI', L",,0.0,EUR,2023-10-29 17:05:02.916T12:00:00Z,cloud_generic
ocds-hu01ve-8227613,AZIENDA SOCIO SANITARIA TERRITORIALE (ASST) DEI SETTE LAGHI,03510050127,,ADESIONE CONTRATTO QUADRO - LOTTO 1 SERVIZI DI CLOUD COMPUTING,POSTEL - S.P.A.|POSTE ITALIANE S.P.A.|ENTERPRISE SERVICES ITALIA S.R.L.|TIM SPA,284725.09,EUR,2023-10-29 17:04:53.153T12:00:00Z,cloud_generic
ocds-hu01ve-8227694,FONDAZIONE HUMAN TECHNOPOLE,97821360159,,EVOLUTIVE SAP,ICMS S.R.L.,52500.0,EUR,2023-10-29 17:04:05.459T12:00:00Z,sap
ocds-hu01ve-8227786,UNIONE DEI COMUNI DELLA BASSA ROMAGNA,02291370399,,LICENZE MICROSOFT 0365E1,TELECOM ITALIA,96537.6,EUR,2023-10-29 17:04:03.920T12:00:00Z,microsoft
ocds-hu01ve-8228226,ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBARDIA E DELL EMILIA ROMAGNA BRUNO UBERTINI ENTE SANITARIO DI DIRITTO PUBBLICO.,00284840170,,"ACQUISIZIONE DI SEVIZI INFORMATICI A CONSUMO, MICROSOFT AZURE -COD. 6QK-00001 ",VAR GROUP S.P.A.,159552.37,EUR,2023-10-29 17:04:34.639T12:00:00Z,microsoft
ocds-hu01ve-8228435,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,80188230587,,AFFIDAMENTO SPC CLOUD LOTTO 1 SERVIZI DI CLOUD COMPUTING PER LA PUBBLICA AMMINISTRAZIONE - REALIZZAZIONE PORTALE PNCS,,0.0,EUR,2023-10-29 17:04:21.829T12:00:00Z,cloud_generic
ocds-hu01ve-8229411,DIREZIONE DI INTENDENZA DELLA MARINA MILITARE DI ROMA,80234970582,,RINNOVO MICROSOFT PREMIER SUPPORT,MICROSOFT S.R.L.,351160.0,EUR,2023-10-29 17:04:34.173T12:00:00Z,microsoft
ocds-hu01ve-8229729,AZIENDA UNITA' SANITARIA LOCALE N. 3 GENOVESE,03399650104,,"SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ONLINE E DI COOPERAZIONE APPLICATIVA PER LE PUBBLICHE AMMINISTRAZIONI (ID SIGEF 1403)",TELECOM ITALIA SPA,127221.6,EUR,2023-10-29 17:04:20.588T12:00:00Z,cloud_generic
ocds-hu01ve-8230098,ISPETTORATO TERRITORIALE DEL LAVORO DI TERNI-RIETI ITL TERNI - RIETI,97900660586,,"ESTENSIONE TEMPORALE DI 12 MESI, FINO AL 20 LUGLIO 2022, DEI SERVIZI DI CUI AL CONTRATTO ESECUTIVO N. 1997900660586001COEV2 DEL 18 NOVEMBRE 2020 - CIG DERIVATO 851272393E - STIPULATO TRA LA SOCIETÀ TE",POSTE ITALIANE SPA|ENTERPRISE SERVICES ITALIA SRL|POSTEL SPA|TELECOM ITALIA SPA,59563.81,EUR,2023-10-29 17:04:40.065T12:00:00Z,tim
ocds-hu01ve-8231147,AUTORITA' DI SISTEMA PORTUALE DEL MARE DI SICILIA ORIENTALE,93083840897,,SERVIZI DI CLOUD COMPUTING,,0.0,EUR,2023-10-29 17:04:04.278T12:00:00Z,cloud_generic
ocds-hu01ve-8231693,COMPAGNIA TRASPORTI PUBBLICI S.P.A.,01569570631,,"SERVIZI DI HOSTING EVOLUTO, CONNETTIVITÀ MPLS E SICUREZZA DEL SISTEMA SAP",,0.0,EUR,2023-10-29 17:04:23.767T12:00:00Z,sap
ocds-hu01ve-8231894,PROVINCIA DI GROSSETO,80000030538,,N. 2 CASCHI PER LA REALTÀ VIRTUALE/AUMENTATA OCULUS QEST E N. 2 VISORI REALTÀ AUMENTATA MICROSOFT HOLOLENS,,0.0,EUR,2023-10-29 17:04:28.785T12:00:00Z,microsoft
ocds-hu01ve-8232056,FONDAZIONE ALMA MATER,92049880377,,"SERVIZI LOGISTICI (AULA, ALLOGGIO E MENSA) PER SUMMER SCHOOL ON INDUSTRIAL ENGINEERING FOR ADVANCED AUTOMOTIVE AA 21-22 ",,0.0,EUR,2023-10-29 17:04:39.738T12:00:00Z,engineering
ocds-hu01ve-8232347,AZIENDA SANITARIA LOCALE ROMA 6,04737811002,,ACQUISTO SERVIZI DI CLOUD COMPUTING IN CONVENZIONE CONSIP SPC CLOUD LOTTO1: STIPULA CONTRATTO ESECUTIVO FINO AL 20/07/2022,,0.0,EUR,2023-10-29 17:04:04.314T12:00:00Z,cloud_generic
ocds-hu01ve-8232423,ISTITUTO ITALIANO DI TECNOLOGIA,97329350587,,RINNOVO DEL SERVIZIO DI MANUTENZIONE E SERVIZI CONNESSI PER IL SISTEMA ERP SAP,EXPRIVIA S.PA.,313945.0,EUR,2023-10-29 17:04:32.077T12:00:00Z,sap
ocds-hu01ve-8232474,UNIONE TRESINARO SECCHIA,02337870352,,PROCEDURA APERTA TELEMATICA PER L'AFFIDAMENTO DEL SERVIZIO DI AIUTO PERSONALE (SAP)- DURATA TRE ANNI.,CONS. SOLIDARIETA' SOCIALE OSCAR ROMERO|CREATIV CISE SOCIETA COOPERATIVA SOCIALE|PANGEA|CORESS COOPERATIVA SOCIALE,148500.0,EUR,2023-10-29 17:04:38.269T12:00:00Z,sap
ocds-hu01ve-8233305,AGENZIA DELLE DOGANE E DEI MONOPOLI,97210890584,,ACCORDO QUADRO CLOUD LOTTO 1 TIM,,0.0,EUR,2023-10-29 17:04:31.405T12:00:00Z,tim
ocds-hu01ve-8233660,REGIONE TOSCANA,01386030488,,RINNOVO LICENZE SERVER MICROSOFT,TELECOM ITALIA,77186.8,EUR,2023-10-29 17:04:39.602T12:00:00Z,microsoft
ocds-hu01ve-8234084,RETE FERROVIARIA ITALIANA - SOCIETA PER AZIONI,01585570581,,CONTRATTO APPLICATIVO N.03/2021 ALL'AQ ICS MS OC LOTTO 21 (CIG AQ 8361143978) PER L’ESECUZIONE DEI LAVORI DI “IMPERMEABILIZZAZIONE E CONSOLIDAMENTO DEL VIADOTTO AL KM 17+248 A CISANO BERGAMASCO LUNGO ,LUIGI NOTARI SPA,1333266.35,EUR,2023-11-07 17:00:13.768T12:00:00Z,oracle
ocds-hu01ve-8234490,AZIENDA REGIONALE PER L INNOVAZIONE E GLI ACQUISTI S.P.A.,05017630152,,ADESIONE ALLE CONVENZIONE 'TELEFONIA FISSA 5' SOTTOSCRITTA TRA CONSIP SPA E FASTWEB S.P.A. PER SERVIZI DI CONNETTIVITÀ CCR ,FASTWEB SPA,113400.0,EUR,2023-10-29 17:04:32.551T12:00:00Z,fastweb
ocds-hu01ve-8235726,HERA SPA,04245520376,,SERVIZI GESTIONE DATABASE ORACLE EXADATA,ORACLE ITALIA S.R.L. SOCIO UNICO,187390.0,EUR,2023-10-29 17:04:21.297T12:00:00Z,oracle
ocds-hu01ve-8235988,DIREZIONE GENERALE DEL SISTEMA INFORMATIVO - MINISTERO DELLA SALUTE,97618930586,,"GARA SPC CLOUD - CONTRATTO ESECUTIVO DI CUI AL LOTTO 2 DELL'ACCORDO QUADRO PER L'AFFIDAMENTO DEI 'SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE DI PORTALI E SERVIZI ON-LINE E DI COOPERAZI",IBM ITALIA S.P.A.|FASTWEB S.P.A.|SISTEMI INFORMATIVI S.R.L.|LEONARDO S.P.A.,925590.7,EUR,2023-10-29 17:04:19.304T12:00:00Z,cloud_generic
ocds-hu01ve-8236498,HERA SPA,04245520376,,SALESFORCE CLOUD - HERAMBIENTE & AREA MANAGER,SALESFORCE.COM ITALY S.R.L.,888821.97,EUR,2023-10-29 17:04:34.576T12:00:00Z,salesforce
ocds-hu01ve-8236768,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,01310860505,,RTI WEBKORNER E TIM -FORNITURA APPARATI DI RETE AOUP - RIF. DET. 447 DEL 27/03/2020 - LOTTO 1 NS. RIF. COD. RDA ID=33024 AOUP APPARATI DI RETE. - (RIF. CECILIA CAVALLINI) ,TELECOM ITALIA SPA|WEBKORNER SRL,54961.96,EUR,2023-10-29 17:04:05.317T12:00:00Z,tim
ocds-hu01ve-8236803,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,01310860505,,TIM -FORNITURA APPARATI DI RETE AOUP - RIF. DET. 447 DEL 27/03/2020 - LOTTO 2 NS. RIF. COD. RDA ID=33024 AOUP APPARATI DI RETE. - (RIF. CECILIA CAVALLINI) ,TELECOM ITALIA SPA,200384.87,EUR,2023-10-29 17:04:25.508T12:00:00Z,tim
ocds-hu01ve-8236874,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,01310860505,,RTI TIM LUTECH -FORNITURA APPARATI DI RETE AOUP - RIF. DET. 447 DEL 27/03/2020 - LOTTO 6 NS. RIF. COD. RDA ID=33024 AOUP APPARATI DI RETE. - (RIF. CECILIA CAVALLINI) ,TELECOM ITALIA SPA|LUTECH SPA,88882.22,EUR,2023-10-29 17:04:40.155T12:00:00Z,tim
ocds-hu01ve-8236880,UNIVERSITA' DEGLI STUDI DI MILANO,80012650158,,SERVIZIO DI SUPPORTO DI ASSISTENZA SPECIALISTICA DEDICATO ALLE AULE NON MULTIMEDIALI E DI SUPPORTO TELEFONICO ED EMAIL PER MICROSOFT TEAMS PRESSO L'UNIVERSITÀ DEGLI STUDI DI MILANO.,NPO SISTEMI SRL,124180.0,EUR,2023-10-29 17:04:21.401T12:00:00Z,microsoft
ocds-hu01ve-8238114,REGIONE PUGLIA,80017210727,,SERVIZI DI SUPPORTO SPECIALISTICO SU APPLICAZIONI SVILUPPATE CON TECNOLOGIE ORACLE PORTAL E/O ORACLE FORM E/O PHP - PROROGA TECNICA DEL CONTRATTO DAL 02.08.2021 AL 30.09.2021.,COMPUTER LEVANTE ENGINEERING SRL,49900.0,EUR,2023-10-29 17:04:38.807T12:00:00Z,oracle
